Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
10,1,44,0,1193,23,31,12,4,True,False,45,107,True
10,0,44,3,903,20,26,10,5,True,True,55,52,False
35,0,39,5,16640,254,22,88,2,False,True,25,859,False
16,1,42,5,7530,132,293,41,3,False,True,30,1478,False
14,0,34,2,2133,55,52,76,5,True,True,55,110,False
22,0,23,2,9498,187,95,48,5,True,True,55,287,False
18,0,24,5,3418,61,53,27,4,False,True,45,219,False
10,0,33,1,2498,56,351,20,3,True,True,30,1506,False
5,0,34,1,3140,23,475,4,3,True,True,30,2026,False
5,0,33,1,7553,123,376,39,2,True,True,25,2037,False
21,0,32,8,10480,89,7,38,5,True,True,55,169,False
9,1,32,0,2313,40,26,27,3,True,False,30,198,True
5,0,29,1,6830,93,7,18,5,True,True,55,114,False
5,0,32,1,305,6,7,2,5,True,True,55,15,True
5,0,5,1,4435,36,207,6,3,True,True,30,1006,False
5,1,5,0,1533,15,7,3,3,True,True,30,89,True
17,0,42,1,2938,74,377,31,3,True,True,30,1628,False
16,1,43,0,2723,68,26,24,3,True,False,30,215,False
11,0,43,2,3580,41,501,15,3,True,True,30,2148,False
10,0,42,1,7993,141,402,50,3,True,True,30,1933,False
28,0,41,9,10920,107,19,49,5,False,True,55,193,False
16,1,40,0,3475,55,27,23,3,True,False,30,249,True
16,1,41,0,2753,58,52,38,4,True,False,45,200,True
7,1,41,0,618,16,18,9,3,True,False,30,97,True
10,0,38,2,7270,111,32,29,5,True,True,55,158,False
7,0,41,2,823,18,22,9,5,True,True,55,45,False
32,1,36,4,16560,252,18,87,2,False,True,25,837,False
11,0,31,1,2053,53,48,75,5,True,True,55,103,False
19,0,20,1,9418,185,91,47,5,True,True,55,280,False
13,0,36,1,2578,58,355,21,3,True,True,30,1525,False
7,0,37,2,3220,25,479,5,3,True,True,30,2045,False
6,0,36,1,7633,125,380,40,3,True,True,30,1830,False
26,1,32,0,1080,45,12,14,3,True,False,30,93,True
24,0,35,9,10560,91,7,39,5,True,True,55,170,False
12,1,34,0,3115,39,7,13,3,True,False,30,154,True
5,1,35,0,305,6,7,2,3,True,False,30,40,True
6,0,32,2,6910,95,10,19,5,True,True,55,120,False
5,0,35,1,305,6,7,2,5,True,True,55,15,False
7,0,25,1,1693,37,26,65,5,True,True,55,64,False
15,0,14,1,9058,169,69,37,5,True,True,55,241,False
6,1,8,2,1613,17,7,4,3,True,True,30,93,True
19,0,39,3,3358,76,387,41,3,True,True,30,1685,False
22,1,39,5,10020,137,172,60,3,True,True,30,1094,False
34,1,40,6,16045,241,82,49,3,False,True,30,979,False
13,0,40,4,4000,43,511,25,4,True,True,45,1378,False
9,1,39,0,905,16,28,17,2,True,False,25,167,True
12,0,39,3,8413,143,412,60,3,True,True,30,1990,False
32,1,35,0,1860,63,44,34,3,True,False,30,252,True
30,0,38,1,11340,109,29,59,5,True,True,55,215,False
18,1,37,0,3895,57,37,33,3,True,False,30,306,True
12,0,35,4,7690,113,42,39,5,True,True,55,180,False
9,0,38,4,1243,20,32,19,5,True,True,55,66,False
34,0,33,6,16980,254,28,97,2,False,True,25,901,False
15,0,36,6,7870,132,299,50,3,False,True,30,1516,False
12,1,37,0,2570,60,66,37,4,True,False,45,230,True
13,0,28,3,2473,55,58,85,5,True,True,55,124,False
21,0,17,3,9838,187,101,57,5,True,True,55,301,False
17,0,18,6,3758,61,59,36,3,False,True,30,388,False
12,1,11,4,2393,35,28,24,3,True,True,30,209,True
11,0,39,0,2158,56,345,11,3,True,True,30,1468,False
5,0,40,1,2800,23,469,9,3,True,True,30,1988,False
5,0,39,0,7213,123,370,30,3,True,True,30,1773,False
22,0,38,7,10140,89,7,29,5,True,True,55,163,False
5,1,38,0,305,6,7,2,3,True,False,30,40,True
5,0,35,0,6490,93,7,9,5,True,True,55,109,False
5,0,38,0,305,6,7,2,5,True,True,55,15,False
13,0,17,0,8638,167,59,27,5,True,True,55,220,False
5,1,11,1,1193,15,7,2,3,True,True,30,76,True
15,0,40,2,2873,72,398,30,3,True,True,30,1709,False
14,1,41,0,2658,66,47,23,4,True,False,45,185,False
30,0,41,5,15560,237,93,38,3,True,True,30,1003,False
9,0,41,3,3515,39,522,14,4,True,True,45,1393,False
8,0,40,2,7928,139,423,49,3,True,True,30,2014,False
28,1,36,0,1375,59,55,23,3,True,False,30,277,True
26,0,39,10,10855,105,40,48,5,False,True,55,224,False
14,1,39,0,2688,56,73,37,4,True,False,45,251,True
8,0,36,3,7205,109,53,28,5,True,True,55,189,False
5,0,39,3,758,16,43,8,5,True,True,55,76,False
30,0,34,5,16495,250,39,86,2,False,True,25,929,False
11,0,37,5,7385,128,310,39,3,False,True,30,1540,False
9,0,29,2,1988,51,69,74,5,True,True,55,134,False
17,0,18,2,9353,183,112,46,5,True,True,55,311,False
13,0,19,5,3273,57,70,25,4,True,True,45,258,False
8,1,12,3,1908,31,39,13,3,True,True,30,233,True
15,0,38,0,2643,60,334,22,2,True,True,25,1624,False
14,1,39,0,2428,54,7,15,3,True,False,30,127,False
9,0,39,1,3285,27,458,6,3,True,True,30,1964,False
8,0,38,0,7698,127,359,41,2,True,True,25,1967,False
28,1,34,0,1145,47,7,15,2,True,False,25,85,True
26,0,37,8,10625,93,7,40,4,True,True,45,285,False
5,1,37,0,305,6,7,2,3,True,False,30,40,True
5,0,37,1,305,6,7,2,5,True,True,55,15,False
17,0,39,1,2948,67,375,29,3,True,True,30,1620,False
32,1,40,4,15635,232,70,37,3,True,True,30,914,False
11,0,40,2,3590,34,499,13,3,True,True,30,2140,False
10,0,39,1,8003,134,400,48,3,True,True,30,1925,False
30,1,35,0,1450,54,32,22,3,True,False,30,188,True
28,0,38,9,10930,100,17,47,5,True,True,55,190,False
16,1,37,0,3485,48,25,21,3,True,False,30,241,True
16,1,38,0,2763,51,50,36,4,True,False,45,195,True
10,0,35,2,7280,104,30,27,5,True,True,55,155,False
7,0,38,2,833,11,20,7,5,True,True,55,42,False
11,0,28,1,2063,46,46,73,5,True,True,55,100,False
19,0,17,1,9427,178,89,45,5,True,True,55,277,False
10,1,11,2,1982,26,16,12,3,True,True,30,144,True
13,0,39,1,2568,65,357,23,3,True,True,30,1533,False
12,1,40,0,2353,59,6,16,3,True,False,30,120,False
7,0,40,2,3210,32,481,7,3,True,True,30,2053,False
6,0,39,1,7623,132,382,42,3,True,True,30,1838,False
26,1,35,0,1070,52,14,16,3,True,False,30,100,True
24,0,38,9,10550,98,0,41,5,True,True,55,159,False
6,0,35,2,6900,102,12,21,5,True,True,55,123,False
3,0,38,2,453,9,2,1,5,True,True,55,9,False
7,0,28,1,1683,44,28,67,5,True,True,55,67,False
15,0,17,1,9047,176,71,39,5,True,True,55,244,False
6,1,11,2,1602,24,0,6,3,True,True,30,65,True
13,0,34,0,2758,60,358,25,2,True,True,25,1737,False
7,0,35,1,3400,27,482,9,3,True,True,30,2065,False
6,0,34,0,7813,127,383,44,2,True,True,25,2080,False
26,1,30,0,1260,47,15,18,2,True,False,25,126,True
24,0,33,8,10740,93,0,43,4,True,True,45,270,False
12,1,32,0,3295,41,8,17,3,True,False,30,165,True
3,0,33,1,643,4,3,3,5,True,True,55,14,False
17,0,44,2,2758,72,374,27,3,True,True,30,1609,False
32,0,45,5,15445,237,69,35,3,False,True,30,903,False
11,0,45,3,3400,39,498,11,4,True,True,45,1330,False
10,0,44,2,7813,139,399,46,3,True,True,30,1914,False
30,1,40,0,1260,59,31,20,3,True,False,30,176,True
28,0,43,10,10740,105,16,45,5,False,True,55,186,False
16,1,42,0,3295,53,24,19,3,True,False,30,229,True
16,1,43,0,2573,56,49,34,4,True,False,45,188,True
10,0,40,3,7090,109,29,25,5,True,True,55,151,False
7,0,43,3,643,16,19,5,5,True,True,55,38,False
32,0,38,5,16380,250,15,83,2,False,True,25,815,False
13,0,41,5,7270,128,286,36,3,False,True,30,1439,False
11,0,33,2,1873,51,45,71,5,True,True,55,96,False
19,0,22,2,9237,183,88,43,5,True,True,55,273,False
15,0,23,5,3157,57,46,22,4,True,True,45,195,False
21,0,40,2,3468,77,374,26,3,True,True,30,1637,False
36,0,41,5,16155,242,69,34,3,False,True,30,931,False
15,0,41,3,4110,44,498,10,4,True,True,45,1348,False
14,0,40,2,8523,144,399,45,3,True,True,30,1942,False
34,1,36,0,1970,64,31,19,3,False,False,30,205,True
32,0,39,10,11450,110,16,44,5,True,True,55,197,False
20,1,38,0,4005,58,24,18,3,True,False,30,258,True
20,1,39,0,3283,61,49,33,4,True,False,45,206,True
14,0,36,3,7800,114,29,24,5,True,True,55,162,False
11,0,39,3,1353,21,19,4,5,True,True,55,49,False
36,0,34,5,17090,255,15,82,2,False,True,25,848,False
17,0,37,5,7980,133,286,35,3,False,True,30,1468,False
15,0,29,2,2583,56,45,70,5,True,True,55,107,False
22,1,30,0,1715,42,25,9,3,True,False,30,170,True
23,0,18,2,9947,188,88,42,5,True,True,55,284,False
19,0,19,5,3867,62,46,21,3,True,True,30,341,False
14,1,12,3,2502,36,15,9,3,True,True,30,161,True
9,0,38,0,2048,55,341,26,3,True,True,30,1448,False
3,0,39,1,2690,22,465,10,3,True,True,30,1968,False
2,0,38,0,7103,122,366,45,3,True,True,30,1753,False
20,0,37,8,10030,88,0,44,5,True,True,55,151,False
8,1,36,0,2585,36,0,18,3,True,False,30,104,True
2,0,34,1,6380,92,0,24,5,True,True,55,97,False
0,0,37,1,0,0,0,0,5,True,True,55,0,False
24,1,32,3,15670,233,0,82,2,True,True,25,715,False
11,0,16,0,8527,166,55,42,5,True,True,55,212,False
2,1,10,1,1082,14,0,9,3,True,True,30,43,True
15,0,39,1,2758,66,366,26,3,True,True,30,1576,False
9,0,40,2,3400,33,490,10,3,True,True,30,2097,False
8,0,39,1,7813,133,391,45,3,True,True,30,1881,False
28,1,35,0,1260,53,23,19,3,True,False,30,144,True
26,0,38,9,10740,99,8,44,5,True,True,55,174,False
14,1,37,0,3295,47,16,18,3,True,False,30,197,True
8,0,35,2,7090,103,21,24,5,True,True,55,139,False
5,0,38,2,643,10,11,4,5,True,True,55,26,False
9,0,28,1,1873,45,37,70,5,True,True,55,84,False
17,0,17,1,9237,177,80,42,5,True,True,55,261,False
8,1,11,2,1792,25,7,9,3,True,True,30,100,True
15,0,39,1,2758,66,366,26,3,True,True,30,1576,False
9,0,40,2,3400,33,490,10,3,True,True,30,2097,False
8,0,39,1,7813,133,391,45,3,True,True,30,1881,False
28,1,35,0,1260,53,23,19,3,True,False,30,144,True
26,0,38,9,10740,99,8,44,5,False,True,55,174,False
14,1,37,0,3295,47,16,18,3,True,False,30,197,True
14,1,38,0,2573,50,41,33,4,True,False,45,168,True
8,0,35,2,7090,103,21,24,5,True,True,55,139,False
5,1,38,0,933,13,16,6,4,True,False,45,63,True
5,0,38,2,643,10,11,4,5,True,True,55,26,False
9,0,28,1,1873,45,37,70,5,True,True,55,84,False
17,0,17,1,9237,177,80,42,5,True,True,55,261,False
8,1,11,2,1792,25,7,9,3,True,True,30,100,True
